pop_idx,regime,rho,beta,N,T,sigma,jaccard,beta,alpha,epsilon,nr_pop,nr_ind
,partial,0.0,0.0,200.0,20.0,4.0,0.00529292929292922,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005161616161616097,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.0053030303030302305,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.0051818181818181165,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005191919191919124,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005292929292929213,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005171717171717104,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004666666666666627,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.0044444444444444115,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.0049595959595959,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005191919191919121,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005343434343434264,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.00524242424242417,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.0053838383838383085,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004656565656565618,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005171717171717098,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005141414141414074,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004969696969696916,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005040404040403979,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004909090909090859,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005333333333333253,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005060606060606001,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.00499999999999994,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004777777777777727,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004999999999999942,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004737373737373694,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.00528282828282821,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005161616161616094,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005080808080808019,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.0046161616161615755,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004989898989898934,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004898989898989845,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.0052323232323231595,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004858585858585805,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004848484848484796,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.0050202020202019595,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005353535353535285,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005414141414141345,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005161616161616098,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005141414141414079,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004909090909090857,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005050505050504986,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.0050303030303029735,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004848484848484799,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005090909090909028,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004858585858585805,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004979797979797923,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004717171717171675,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005060606060606005,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005090909090909031,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004949494949494895,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004878787878787829,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005444444444444364,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005111111111111048,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005161616161616091,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004696969696969653,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004373737373737349,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.0048080808080807605,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004838383838383788,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.00478787878787874,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.0047171717171716745,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004676767676767635,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.0049696969696969165,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005313131313131233,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005010101010100953,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.0048989898989898455,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004868686868686822,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005111111111111045,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004959595959595903,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.0050505050505049885,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.004888888888888834,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,4.0,0.005020202020201958,0.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.2354545454545479,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.3503737373737386,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.29797979797979846,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.2473939393939406,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.21801010101010407,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.18166666666667283,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.14821212121212032,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.14911111111111053,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.20191919191919575,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.16451515151514987,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.20521212121212673,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.15795959595959594,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.24841414141414286,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.16197979797979764,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.1668686868686843,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.15718181818181587,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.23190909090909037,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.21626262626262815,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.28434343434343523,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.33869696969696883,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.23679797979797945,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.15773737373737245,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.2012323232323292,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.19776767676768098,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.15507070707070233,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.25455555555555665,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.16551515151515145,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.2014848484848483,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.19157575757575937,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.3192727272727268,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.21343434343434256,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.15987878787878584,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.20872727272727223,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.2515252525252525,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.3474848484848537,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.1806060606060594,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.22349494949494847,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.2594848484848529,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.33819191919191866,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.17346464646464604,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.21650505050505436,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.17786868686868276,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.17798989898989906,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.09597979797979615,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.16841414141414082,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.1970909090909113,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.24247474747475134,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.31215151515151485,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.15086868686868293,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.3034343434343429,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.27970707070707074,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.22026262626262672,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.30607070707070805,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.1874848484848454,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.1774141414141387,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.13351515151514973,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.24987878787878987,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.12261616161616007,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.20218181818181893,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.22867676767676662,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.160090909090907,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.24321212121212293,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.20978787878788113,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.1940202020202021,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.14485858585858416,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.21172727272727296,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.3129696969696954,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.1590404040404028,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.13316161616161334,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.29285858585858765,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.13947474747474284,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.16197979797979617,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.19276767676768192,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.2723232323232298,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.17949494949495337,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.24288888888889013,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.12293939393939209,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.23000000000000473,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.2773333333333308,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.35561616161616105,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.23536363636363508,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.2620707070707056,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.17315151515151106,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.16167676767676334,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.18706060606060546,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.16411111111110815,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.18711111111111323,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.20879797979798342,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.1850808080808069,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.356131313131313,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.1149292929292887,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.3422121212121227,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.21990909090909072,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.13409090909090635,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.2318585858585872,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.26759595959595706,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.16182828282828146,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.19135353535353514,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.30638383838383765,5.0,0.6,100,,
,partial,0.9,5.0,200.0,20.0,4.0,0.30216161616161447,5.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004828282828282782,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.00524242424242417,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004878787878787825,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.00487878787878783,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004979797979797923,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.0049898989898989315,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004989898989898934,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005202020202020134,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005232323232323162,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005010101010100946,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004868686868686822,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005404040404040326,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004686868686868648,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004979797979797924,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005070707070707008,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005020202020201962,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004979797979797921,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.0048686868686868175,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004636363636363599,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004969696969696913,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005101010101010036,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005060606060606002,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005747474747474657,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004717171717171675,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004959595959595906,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005303030303030227,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004707070707070659,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004727272727272682,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005232323232323166,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004989898989898935,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005161616161616094,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005181818181818117,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004979797979797922,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.0051010101010100445,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004818181818181769,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004818181818181769,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004565656565656529,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004727272727272681,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005424242424242349,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005171717171717102,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005222222222222157,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005121212121212054,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004909090909090854,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004828282828282778,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004787878787878734,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005171717171717104,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.0048282828282827815,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005101010101010042,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005262626262626193,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.0052626262626262,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004939393939393886,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004727272727272685,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004848484848484795,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004666666666666624,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.00492929292929288,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005434343434343351,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005171717171717101,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004767676767676718,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004878787878787832,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004828282828282779,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.0044747474747474465,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005131313131313069,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005262626262626195,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004949494949494902,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005191919191919123,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005323232323232259,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.00489898989898985,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005181818181818121,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.0051010101010100384,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.0049898989898989315,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.00510101010101004,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005252525252525177,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004979797979797927,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.00504040404040398,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004969696969696909,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005121212121212051,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005404040404040329,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.0049797979797979244,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.0052020202020201314,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005111111111111046,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005111111111111048,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004656565656565618,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005101010101010045,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004707070707070667,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005060606060605998,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005090909090909026,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004999999999999941,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004909090909090854,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.0048484848484848,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004666666666666624,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005060606060605996,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004949494949494891,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004989898989898934,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.00477777777777773,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005414141414141336,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004959595959595909,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004888888888888837,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004989898989898937,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.004555555555555521,0.0,0.6,100,,
,partial,0.5,0.0,200.0,20.0,0.25,0.005070707070707015,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.004848484848484797,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.005191919191919126,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.005080808080808018,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.005191919191919125,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.005222222222222157,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.00499999999999994,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.005292929292929223,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.0052626262626261945,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.004959595959595906,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.004939393939393881,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.004888888888888837,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.005393939393939318,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.004959595959595903,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.0046767676767676325,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.0050101010101009525,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.004868686868686819,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.0046161616161615755,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.005090909090909027,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.004979797979797936,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.004989898989898934,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.00501010101010095,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.004636363636363598,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.005232323232323162,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.00511111111111105,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.004898989898989848,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.005151515151515087,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.005121212121212059,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.004959595959595907,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.00529292929292922,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.005161616161616097,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.0053030303030302305,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.0051818181818181165,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.005191919191919124,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.005292929292929213,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.005171717171717104,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.004666666666666627,0.0,0.6,100,,
,partial,0.0,0.0,200.0,20.0,0.25,0.0044444444444444115,0.0,0.6,100,,
